id_temps,id_station,id_region,temperature_max,temperature_moy,temperature_min,humidite_moyenne,precipitations_jour,wind_speed_max,radiation_solaire,idhc_30j,jours_sans_pluie,score_risque,niveau_stress_hydrique,flag_alerte_temperature,qualite_donnee,source_donnee
331,15,5,22.4,17.4,12.4,51.7,0.0,6.4,176.5,29.5,4,20.7,Normal,False,Moyenne,Simulation DW
332,1,1,28.4,23.4,18.4,64.9,0.0,32.5,344.0,31.7,4,33.4,Modéré,False,Excellente,Simulation DW
332,2,1,27.6,22.6,17.6,61.7,6.1,4.5,355.8,62.2,2,42.0,Modéré,False,Excellente,Simulation DW
332,3,1,23.1,18.1,13.1,50.1,0.0,7.8,194.2,33.3,5,24.5,Normal,False,Excellente,Simulation DW
332,4,2,23.2,18.2,13.2,29.1,0.0,5.4,184.7,28.2,4,21.8,Normal,False,Bonne,Simulation DW
332,5,2,21.8,16.8,11.8,62.7,0.0,0.8,141.5,17.6,2,12.7,Normal,False,Excellente,Simulation DW
332,6,2,22.5,17.5,12.5,60.2,0.0,62.1,294.4,54.0,2,28.5,Modéré,False,Excellente,Simulation DW
332,7,3,23.2,18.2,13.2,39.5,0.0,17.9,342.9,17.4,10,23.3,Normal,False,Bonne,Simulation DW
332,8,3,22.9,17.9,12.9,43.1,0.0,14.5,222.3,55.7,9,37.0,Modéré,False,Excellente,Simulation DW
332,9,3,28.0,23.0,18.0,59.6,0.0,33.5,115.9,24.2,12,37.7,Modéré,False,Excellente,Simulation DW
332,10,4,21.9,16.9,11.9,68.7,0.0,4.9,174.0,23.9,9,22.3,Normal,False,Bonne,Simulation DW
332,11,4,25.9,20.9,15.9,62.9,0.0,10.9,338.0,18.6,7,26.2,Modéré,False,Excellente,Simulation DW
332,12,4,24.9,19.9,14.9,63.1,3.6,4.0,271.5,21.8,6,24.5,Normal,False,Bonne,Simulation DW
332,13,5,22.6,17.6,12.6,36.6,0.0,5.6,263.9,21.4,4,17.7,Normal,False,Excellente,Simulation DW
332,14,5,21.4,16.4,11.4,32.5,10.3,4.3,420.0,28.7,4,18.3,Normal,False,Excellente,Simulation DW
332,15,5,21.7,16.7,11.7,55.3,0.0,4.4,221.1,46.1,6,27.8,Modéré,False,Excellente,Simulation DW
333,1,1,25.4,20.4,15.4,39.8,0.0,3.3,478.2,13.0,8,24.1,Normal,False,Excellente,Simulation DW
333,2,1,27.6,22.6,17.6,48.3,0.0,3.6,377.1,28.1,7,33.4,Modéré,False,Excellente,Simulation DW
333,3,1,25.5,20.5,15.5,30.6,0.0,11.5,382.0,42.6,5,33.1,Modéré,False,Bonne,Simulation DW
333,4,2,24.1,19.1,14.1,72.5,0.0,0.1,471.8,34.1,5,26.9,Modéré,False,Excellente,Simulation DW
333,5,2,24.9,19.9,14.9,30.0,0.0,9.6,404.2,34.8,6,29.7,Modéré,False,Excellente,Simulation DW
333,6,2,25.6,20.6,15.6,42.9,0.0,2.3,407.1,52.7,6,38.2,Modéré,False,Excellente,Simulation DW
333,7,3,25.4,20.4,15.4,38.4,1.6,1.8,190.0,33.0,5,28.9,Modéré,False,Bonne,Simulation DW
333,8,3,23.3,18.3,13.3,53.0,0.0,5.9,393.3,33.9,7,27.1,Modéré,False,Excellente,Simulation DW
333,9,3,26.8,21.8,16.8,50.3,0.0,3.2,270.6,31.2,9,35.2,Modéré,False,Excellente,Simulation DW
333,10,4,21.3,16.3,11.3,49.6,0.0,12.4,432.9,65.1,2,30.6,Modéré,False,Bonne,Simulation DW
333,11,4,27.8,22.8,17.8,70.6,0.0,5.8,481.5,28.8,8,35.1,Modéré,False,Bonne,Simulation DW
333,12,4,27.0,22.0,17.0,58.9,0.0,19.6,268.2,32.1,4,30.8,Modéré,False,Bonne,Simulation DW
333,13,5,33.6,28.6,23.6,45.8,0.0,6.5,354.8,54.6,9,58.0,Élevé,False,Bonne,Simulation DW
333,14,5,22.6,17.6,12.6,16.2,0.0,5.4,198.7,46.9,8,31.9,Modéré,False,Excellente,Simulation DW
333,15,5,27.1,22.1,17.1,18.2,0.0,8.5,164.5,14.8,9,29.0,Modéré,False,Excellente,Simulation DW
334,1,1,28.0,23.0,18.0,41.7,0.0,13.3,201.1,43.1,7,40.2,Modéré,False,Excellente,Simulation DW
334,2,1,22.9,17.9,12.9,57.5,1.3,35.0,397.5,36.7,5,25.4,Modéré,False,Bonne,Simulation DW
334,3,1,22.7,17.7,12.7,36.2,0.0,3.7,119.6,55.6,8,35.7,Modéré,False,Excellente,Simulation DW
334,4,2,29.5,24.5,19.5,45.4,23.1,3.5,268.0,55.6,9,50.2,Élevé,False,Excellente,Simulation DW
334,5,2,24.9,19.9,14.9,31.7,0.0,4.4,108.1,8.4,2,15.1,Normal,False,Moyenne,Simulation DW
334,6,2,23.7,18.7,13.7,37.6,0.0,26.8,399.4,29.9,10,29.4,Modéré,False,Bonne,Simulation DW
334,7,3,25.6,20.6,15.6,58.9,0.0,25.9,245.4,21.1,5,24.6,Normal,False,Excellente,Simulation DW
334,8,3,27.7,22.7,17.7,45.2,0.0,9.8,390.1,41.3,8,39.9,Modéré,False,Excellente,Simulation DW
334,9,3,23.6,18.6,13.6,31.3,0.0,10.0,246.8,56.0,10,39.6,Modéré,False,Excellente,Simulation DW
334,10,4,29.9,24.9,19.9,65.9,0.0,30.5,128.9,46.2,10,48.4,Modéré,False,Bonne,Simulation DW
334,11,4,25.2,20.2,15.2,53.2,0.0,47.6,390.8,52.1,5,36.2,Modéré,False,Excellente,Simulation DW
334,12,4,24.1,19.1,14.1,21.8,0.0,3.5,190.6,36.5,8,30.7,Modéré,False,Excellente,Simulation DW
334,13,5,24.0,19.0,14.0,56.4,0.0,5.5,239.0,31.0,4,24.3,Normal,False,Excellente,Simulation DW
334,14,5,26.9,21.9,16.9,63.5,0.0,9.3,252.7,52.7,9,43.9,Modéré,False,Excellente,Simulation DW
334,15,5,23.2,18.2,13.2,32.9,0.0,4.4,315.2,20.5,3,17.6,Normal,False,Excellente,Simulation DW
335,1,1,24.3,19.3,14.3,64.6,0.0,1.5,241.9,43.6,9,35.1,Modéré,False,Bonne,Simulation DW
335,2,1,26.0,21.0,16.0,76.9,0.0,15.0,200.7,10.3,9,25.1,Modéré,False,Excellente,Simulation DW
335,3,1,25.4,20.4,15.4,46.6,0.0,4.1,288.0,33.8,9,33.3,Modéré,False,Excellente,Simulation DW
335,4,2,26.3,21.3,16.3,31.2,0.0,18.5,263.5,30.0,7,31.7,Modéré,False,Excellente,Simulation DW
335,5,2,28.8,23.8,18.8,28.7,0.0,27.9,356.2,46.8,6,42.3,Modéré,False,Excellente,Simulation DW
335,6,2,24.4,19.4,14.4,42.0,0.0,51.0,223.4,15.0,10,24.8,Normal,False,Excellente,Simulation DW
335,7,3,29.3,24.3,19.3,48.8,0.0,4.1,199.7,30.6,7,37.8,Modéré,False,Excellente,Simulation DW
335,8,3,29.0,24.0,19.0,45.0,7.7,12.6,426.5,55.1,4,44.0,Modéré,False,Excellente,Simulation DW
335,9,3,25.2,20.2,15.2,36.7,0.0,0.5,473.9,36.2,6,30.8,Modéré,False,Bonne,Simulation DW
335,10,4,24.8,19.8,14.8,48.2,0.0,8.7,378.1,46.3,10,38.1,Modéré,False,Excellente,Simulation DW
335,11,4,28.2,23.2,18.2,39.4,0.0,30.7,350.9,52.1,8,45.2,Modéré,False,Bonne,Simulation DW
335,12,4,23.2,18.2,13.2,69.8,1.7,16.7,347.4,34.3,5,25.2,Modéré,False,Bonne,Simulation DW
335,13,5,26.3,21.3,16.3,32.8,0.0,10.1,131.0,0.0,13,25.6,Modéré,False,Moyenne,Simulation DW
335,14,5,28.2,23.2,18.2,46.0,0.0,8.3,313.6,29.8,7,35.3,Modéré,False,Excellente,Simulation DW
335,15,5,24.0,19.0,14.0,52.8,0.0,1.0,382.5,28.1,6,25.3,Modéré,False,Excellente,Simulation DW
336,1,1,19.1,14.1,9.1,23.6,0.0,40.2,369.9,45.6,6,24.2,Normal,False,Bonne,Simulation DW
336,2,1,7.4,2.4,-2.6,64.0,0.0,9.7,408.4,13.7,5,10.5,Normal,False,Excellente,Simulation DW
336,3,1,10.9,5.9,0.9,57.1,0.0,1.9,385.5,44.6,9,26.8,Modéré,False,Excellente,Simulation DW
336,4,2,10.1,5.1,0.1,58.1,2.4,20.8,213.7,47.1,6,24.8,Normal,False,Excellente,Simulation DW
336,5,2,6.7,1.7,-3.3,44.5,0.0,1.0,302.6,45.2,8,26.1,Modéré,False,Excellente,Simulation DW
336,6,2,10.1,5.1,0.1,81.7,0.0,1.4,279.5,24.5,8,17.8,Normal,False,Excellente,Simulation DW
336,7,3,8.4,3.4,-1.6,44.1,0.0,7.2,130.4,0.0,8,8.0,Normal,False,Bonne,Simulation DW
336,8,3,13.7,8.7,3.7,52.0,4.9,4.0,100.3,52.7,5,26.1,Modéré,False,Excellente,Simulation DW
336,9,3,15.2,10.2,5.2,18.5,0.0,2.1,241.6,37.0,8,22.8,Normal,False,Excellente,Simulation DW
336,10,4,7.6,2.6,-2.4,40.6,0.0,50.3,448.0,38.5,7,22.4,Normal,False,Excellente,Simulation DW
336,11,4,11.8,6.8,1.8,61.8,0.0,23.7,170.9,43.3,5,22.3,Normal,False,Bonne,Simulation DW
336,12,4,2.4,-2.6,-7.6,42.2,6.0,0.4,477.5,19.9,7,15.0,Normal,False,Excellente,Simulation DW
336,13,5,13.7,8.7,3.7,43.7,0.0,14.2,322.3,20.3,10,18.1,Normal,False,Excellente,Simulation DW
336,14,5,8.4,3.4,-1.6,57.7,0.0,4.5,221.0,36.8,12,26.7,Modéré,False,Excellente,Simulation DW
336,15,5,9.2,4.2,-0.8,81.5,0.0,8.6,368.5,9.7,3,6.9,Normal,False,Excellente,Simulation DW
337,1,1,16.4,11.4,6.4,82.9,1.9,2.1,142.4,63.7,5,30.5,Modéré,False,Excellente,Simulation DW
337,2,1,8.1,3.1,-1.9,55.5,0.0,0.5,332.9,62.8,5,30.1,Modéré,False,Bonne,Simulation DW
337,3,1,6.0,1.0,-4.0,14.7,0.0,4.1,358.0,61.2,6,30.5,Modéré,False,Excellente,Simulation DW
337,4,2,12.6,7.6,2.6,58.1,0.0,7.5,269.9,26.8,8,18.7,Normal,False,Moyenne,Simulation DW
337,5,2,16.4,11.4,6.4,73.8,10.3,18.0,160.7,38.8,7,22.5,Normal,False,Bonne,Simulation DW
337,6,2,14.6,9.6,4.6,41.4,0.0,0.1,205.2,0.0,8,8.0,Normal,False,Excellente,Simulation DW
337,7,3,11.3,6.3,1.3,44.1,0.0,0.6,347.3,38.0,6,21.2,Normal,False,Excellente,Simulation DW
337,8,3,10.7,5.7,0.7,74.9,0.0,9.7,179.1,52.8,5,26.1,Modéré,False,Excellente,Simulation DW
337,9,3,10.4,5.4,0.4,70.2,0.0,2.5,306.2,36.8,7,21.7,Normal,False,Moyenne,Simulation DW
337,10,4,8.5,3.5,-1.5,58.3,0.0,1.3,388.7,52.3,4,24.9,Normal,False,Bonne,Simulation DW
337,11,4,7.7,2.7,-2.3,24.5,17.7,8.1,484.6,25.9,11,21.4,Normal,False,Excellente,Simulation DW
337,12,4,6.1,1.1,-3.9,33.0,0.0,13.2,231.9,28.2,5,16.3,Normal,False,Bonne,Simulation DW
337,13,5,14.1,9.1,4.1,76.3,1.6,19.0,439.8,40.8,6,22.3,Normal,False,Excellente,Simulation DW
337,14,5,13.9,8.9,3.9,16.1,0.0,22.5,127.2,35.4,5,19.2,Normal,False,Bonne,Simulation DW
337,15,5,9.9,4.9,-0.1,59.0,6.1,31.5,133.8,29.9,8,20.0,Normal,False,Excellente,Simulation DW
338,1,1,6.4,1.4,-3.6,57.4,0.0,6.9,481.9,26.1,6,16.5,Normal,False,Excellente,Simulation DW
338,2,1,7.1,2.1,-2.9,34.1,34.8,22.8,410.7,48.3,9,28.3,Modéré,False,Excellente,Simulation DW
338,3,1,7.6,2.6,-2.4,34.0,0.0,9.3,477.8,30.9,7,19.4,Normal,False,Excellente,Simulation DW
338,4,2,10.2,5.2,0.2,34.0,18.3,3.5,296.4,9.4,1,4.8,Normal,False,Bonne,Simulation DW
338,5,2,13.1,8.1,3.1,58.7,0.0,18.2,372.9,29.1,8,19.6,Normal,False,Excellente,Simulation DW
338,6,2,12.0,7.0,2.0,74.7,0.2,0.1,345.0,27.4,7,18.0,Normal,False,Bonne,Simulation DW
338,7,3,12.1,7.1,2.1,40.8,0.0,14.5,334.6,30.3,10,22.1,Normal,False,Excellente,Simulation DW
338,8,3,9.2,4.2,-0.8,47.3,5.6,9.6,247.4,54.1,6,27.6,Modéré,False,Bonne,Simulation DW
338,9,3,12.6,7.6,2.6,55.4,0.0,4.0,380.1,46.5,8,26.6,Modéré,False,Excellente,Simulation DW
338,10,4,16.2,11.2,6.2,75.2,0.0,10.0,292.5,52.6,5,26.1,Modéré,False,Bonne,Simulation DW
338,11,4,10.6,5.6,0.6,29.2,0.0,52.3,187.8,24.5,6,15.8,Normal,False,Bonne,Simulation DW
338,12,4,6.4,1.4,-3.6,42.9,0.0,4.6,420.7,39.9,8,24.0,Normal,False,Bonne,Simulation DW
338,13,5,14.5,9.5,4.5,58.6,0.0,1.5,470.5,58.5,9,32.4,Modéré,False,Excellente,Simulation DW
338,14,5,14.1,9.1,4.1,24.9,0.0,19.0,304.5,24.7,6,15.9,Normal,False,Bonne,Simulation DW
338,15,5,12.5,7.5,2.5,50.6,0.0,0.2,417.5,59.2,5,28.7,Modéré,False,Excellente,Simulation DW
339,1,1,10.4,5.4,0.4,37.1,0.4,0.2,422.8,27.3,11,21.9,Normal,False,Excellente,Simulation DW
339,2,1,15.4,10.4,5.4,63.7,0.0,3.1,386.2,37.3,9,23.9,Normal,False,Excellente,Simulation DW
339,3,1,4.0,-1.0,-6.0,54.6,0.0,6.5,449.5,47.2,6,24.9,Normal,False,Bonne,Simulation DW
339,4,2,13.3,8.3,3.3,58.0,0.0,0.5,182.2,7.9,8,11.2,Normal,False,Excellente,Simulation DW
339,5,2,8.7,3.7,-1.3,81.6,0.0,2.9,413.9,31.6,10,22.6,Normal,False,Excellente,Simulation DW
339,6,2,5.8,0.8,-4.2,31.4,0.0,1.2,235.4,37.5,10,25.0,Modéré,False,Excellente,Simulation DW
339,7,3,12.8,7.8,2.8,47.6,0.0,9.7,454.3,19.2,4,11.7,Normal,False,Bonne,Simulation DW
339,8,3,15.0,10.0,5.0,46.9,0.0,1.8,418.3,69.5,7,34.8,Modéré,False,Excellente,Simulation DW
339,9,3,10.6,5.6,0.6,67.1,0.0,0.6,270.8,33.5,4,17.4,Normal,False,Excellente,Simulation DW
339,10,4,11.4,6.4,1.4,49.9,0.0,9.5,171.4,25.3,3,13.1,Normal,False,Bonne,Simulation DW
339,11,4,9.0,4.0,-1.0,35.6,17.8,8.5,175.2,40.5,6,22.2,Normal,False,Bonne,Simulation DW
339,12,4,10.3,5.3,0.3,47.3,0.0,14.1,183.2,21.6,10,18.7,Normal,False,Excellente,Simulation DW
339,13,5,10.7,5.7,0.7,25.6,0.0,2.1,193.5,43.4,8,25.4,Modéré,False,Bonne,Simulation DW
339,14,5,12.6,7.6,2.6,36.0,0.0,0.6,122.0,47.5,8,27.0,Modéré,False,Excellente,Simulation DW
339,15,5,6.7,1.7,-3.3,47.0,0.0,7.3,451.1,29.4,16,27.8,Modéré,False,Excellente,Simulation DW
340,1,1,8.5,3.5,-1.5,47.7,0.0,11.4,257.0,45.5,4,22.2,Normal,False,Bonne,Simulation DW
340,2,1,10.6,5.6,0.6,76.7,0.0,6.0,193.7,66.3,5,31.5,Modéré,False,Excellente,Simulation DW
340,3,1,11.5,6.5,1.5,58.7,0.0,4.3,181.5,64.1,5,30.6,Modéré,False,Bonne,Simulation DW
340,4,2,15.5,10.5,5.5,37.3,0.0,19.5,113.1,25.4,8,18.1,Normal,False,Excellente,Simulation DW
340,5,2,9.2,4.2,-0.8,79.2,3.7,1.5,165.5,35.1,7,21.0,Normal,False,Bonne,Simulation DW
340,6,2,8.0,3.0,-2.0,27.7,0.0,10.4,148.7,19.0,13,20.6,Normal,False,Excellente,Simulation DW
340,7,3,11.2,6.2,1.2,58.5,0.0,18.9,417.7,54.8,8,29.9,Modéré,False,Excellente,Simulation DW
340,8,3,8.3,3.3,-1.7,51.9,0.0,10.3,469.1,27.7,12,23.1,Normal,False,Excellente,Simulation DW
340,9,3,16.3,11.3,6.3,63.4,0.0,31.2,134.2,10.4,11,15.1,Normal,False,Excellente,Simulation DW
340,10,4,11.2,6.2,1.2,15.9,0.0,8.6,351.2,16.3,5,11.5,Normal,False,Excellente,Simulation DW
340,11,4,9.4,4.4,-0.6,54.1,0.0,21.2,306.7,33.2,6,19.3,Normal,False,Excellente,Simulation DW
340,12,4,9.9,4.9,-0.1,55.0,0.0,1.3,334.1,21.7,7,15.7,Normal,False,Excellente,Simulation DW
340,13,5,12.7,7.7,2.7,54.7,0.0,5.8,280.3,30.0,8,20.0,Normal,False,Excellente,Simulation DW
340,14,5,9.7,4.7,-0.3,53.9,0.0,4.0,486.3,22.5,9,18.0,Normal,False,Bonne,Simulation DW
340,15,5,11.9,6.9,1.9,34.8,0.0,1.5,109.7,27.1,10,20.8,Normal,False,Excellente,Simulation DW
341,1,1,11.8,6.8,1.8,48.3,0.0,4.0,275.9,30.1,7,19.1,Normal,False,Bonne,Simulation DW
341,2,1,12.2,7.2,2.2,37.7,0.0,2.4,135.8,40.3,9,25.1,Modéré,False,Excellente,Simulation DW
341,3,1,8.5,3.5,-1.5,51.0,3.6,13.3,151.2,34.7,5,18.9,Normal,False,Bonne,Simulation DW
341,4,2,11.7,6.7,1.7,60.7,0.0,1.7,492.4,39.5,4,19.8,Normal,False,Bonne,Simulation DW
341,5,2,10.8,5.8,0.8,58.4,0.0,2.7,468.1,16.2,6,12.5,Normal,False,Excellente,Simulation DW
341,6,2,9.5,4.5,-0.5,29.5,0.0,12.2,286.5,36.3,7,21.5,Normal,False,Excellente,Simulation DW
341,7,3,12.1,7.1,2.1,79.4,0.0,5.2,220.4,49.4,7,26.7,Modéré,False,Excellente,Simulation DW
341,8,3,10.6,5.6,0.6,52.9,0.0,5.7,413.9,24.5,8,17.8,Normal,False,Excellente,Simulation DW
341,9,3,11.8,6.8,1.8,66.3,0.0,15.5,203.3,81.8,8,40.7,Modéré,False,Excellente,Simulation DW
341,10,4,7.4,2.4,-2.6,48.5,0.0,38.4,496.1,27.6,9,20.1,Normal,False,Excellente,Simulation DW
341,11,4,8.1,3.1,-1.9,54.0,13.5,9.7,376.4,31.9,10,22.8,Normal,False,Bonne,Simulation DW
341,12,4,8.2,3.2,-1.8,33.1,0.0,12.4,163.6,27.8,11,22.1,Normal,False,Excellente,Simulation DW
341,13,5,10.7,5.7,0.7,40.5,0.0,13.2,329.5,27.6,12,23.0,Normal,False,Excellente,Simulation DW
341,14,5,14.9,9.9,4.9,34.7,0.0,24.2,124.5,0.0,8,8.0,Normal,False,Excellente,Simulation DW
341,15,5,13.0,8.0,3.0,47.4,0.0,23.9,147.1,27.4,7,18.0,Normal,False,Excellente,Simulation DW
342,1,1,10.2,5.2,0.2,69.5,0.0,8.6,335.0,78.0,10,41.2,Modéré,False,Excellente,Simulation DW
342,2,1,13.0,8.0,3.0,65.2,0.0,16.6,314.2,52.5,5,26.0,Modéré,False,Bonne,Simulation DW
342,3,1,14.8,9.8,4.8,54.2,0.0,4.7,478.5,27.0,13,23.8,Normal,False,Excellente,Simulation DW
342,4,2,17.0,12.0,7.0,43.2,0.0,3.9,125.2,29.1,7,18.7,Normal,False,Moyenne,Simulation DW
342,5,2,14.1,9.1,4.1,32.2,0.0,5.6,438.7,29.5,7,18.8,Normal,False,Excellente,Simulation DW
342,6,2,3.9,-1.1,-6.1,46.2,0.0,5.4,287.4,18.0,6,13.2,Normal,False,Excellente,Simulation DW
342,7,3,13.0,8.0,3.0,56.2,0.0,4.6,321.1,36.6,5,19.6,Normal,False,Excellente,Simulation DW
342,8,3,14.6,9.6,4.6,49.5,0.0,1.6,114.6,42.0,12,28.8,Modéré,False,Excellente,Simulation DW
342,9,3,10.6,5.6,0.6,73.1,0.0,0.7,184.0,49.9,5,25.0,Normal,False,Bonne,Simulation DW
342,10,4,4.3,-0.7,-5.7,80.2,1.7,8.6,210.5,49.0,10,29.6,Modéré,False,Bonne,Simulation DW
342,11,4,12.8,7.8,2.8,23.8,0.0,1.3,199.1,22.8,8,17.1,Normal,False,Excellente,Simulation DW
342,12,4,9.5,4.5,-0.5,41.3,6.1,41.3,439.3,39.1,7,22.6,Normal,False,Moyenne,Simulation DW
342,13,5,14.2,9.2,4.2,47.5,0.0,7.8,421.9,37.9,7,22.2,Normal,False,Bonne,Simulation DW
342,14,5,20.2,15.2,10.2,42.1,0.0,1.2,432.1,36.5,6,21.0,Normal,False,Bonne,Simulation DW
342,15,5,18.2,13.2,8.2,22.8,4.0,2.7,375.9,32.0,8,20.8,Normal,False,Excellente,Simulation DW
343,1,1,13.6,8.6,3.6,52.3,15.8,6.3,445.2,38.2,7,22.3,Normal,False,Excellente,Simulation DW
343,2,1,12.4,7.4,2.4,39.8,0.0,4.8,246.3,32.0,7,19.8,Normal,False,Excellente,Simulation DW
343,3,1,10.8,5.8,0.8,57.7,0.0,2.1,469.9,28.8,11,22.5,Normal,False,Excellente,Simulation DW
343,4,2,10.0,5.0,0.0,37.0,14.0,16.2,280.5,0.0,8,8.0,Normal,False,Moyenne,Simulation DW
343,5,2,16.0,11.0,6.0,36.8,0.0,8.1,342.2,38.6,6,21.4,Normal,False,Bonne,Simulation DW
343,6,2,7.9,2.9,-2.1,50.5,1.9,19.6,284.3,5.0,3,5.0,Normal,False,Excellente,Simulation DW
343,7,3,13.1,8.1,3.1,78.2,0.0,12.5,262.5,42.5,3,20.0,Normal,False,Excellente,Simulation DW
343,8,3,12.0,7.0,2.0,51.7,0.0,12.5,181.8,17.8,6,13.1,Normal,False,Excellente,Simulation DW
343,9,3,11.0,6.0,1.0,55.6,0.0,3.6,166.7,23.7,8,17.5,Normal,False,Excellente,Simulation DW
343,10,4,10.4,5.4,0.4,37.5,4.2,1.9,131.0,27.8,4,15.1,Normal,False,Excellente,Simulation DW
343,11,4,8.3,3.3,-1.7,9.2,0.0,12.7,186.2,31.5,10,22.6,Normal,False,Bonne,Simulation DW
343,12,4,6.5,1.5,-3.5,40.9,0.0,3.0,390.3,41.8,10,26.7,Modéré,False,Excellente,Simulation DW
343,13,5,15.5,10.5,5.5,63.3,0.0,22.2,375.4,17.9,7,14.1,Normal,False,Moyenne,Simulation DW
343,14,5,13.1,8.1,3.1,31.6,0.0,3.4,135.0,42.0,7,23.8,Normal,False,Excellente,Simulation DW
343,15,5,9.5,4.5,-0.5,51.5,0.0,41.4,481.2,30.2,7,19.1,Normal,False,Excellente,Simulation DW
344,1,1,16.3,11.3,6.3,42.0,0.0,11.1,202.9,19.8,7,14.9,Normal,False,Bonne,Simulation DW
344,2,1,10.7,5.7,0.7,63.2,0.0,0.8,393.0,28.4,11,22.4,Normal,False,Bonne,Simulation DW
344,3,1,10.3,5.3,0.3,40.1,0.0,4.8,323.2,9.5,10,13.8,Normal,False,Bonne,Simulation DW
344,4,2,10.8,5.8,0.8,47.9,0.0,1.1,484.7,25.6,4,14.2,Normal,False,Excellente,Simulation DW
344,5,2,15.8,10.8,5.8,28.1,0.0,4.3,152.3,58.4,7,30.4,Modéré,False,Excellente,Simulation DW
344,6,2,9.1,4.1,-0.9,48.9,0.0,0.4,145.7,56.9,8,30.8,Modéré,False,Excellente,Simulation DW
344,7,3,18.1,13.1,8.1,67.4,0.0,4.4,466.9,58.9,7,30.5,Modéré,False,Bonne,Simulation DW
344,8,3,13.6,8.6,3.6,38.9,8.5,22.1,271.4,17.0,8,14.8,Normal,False,Excellente,Simulation DW
344,9,3,10.3,5.3,0.3,35.1,0.0,2.6,228.0,43.9,4,21.6,Normal,False,Excellente,Simulation DW
344,10,4,10.6,5.6,0.6,52.8,12.9,11.7,365.1,25.3,8,18.1,Normal,False,Excellente,Simulation DW
344,11,4,8.2,3.2,-1.8,59.6,0.0,27.6,430.6,30.9,7,19.4,Normal,False,Excellente,Simulation DW
344,12,4,11.7,6.7,1.7,49.9,0.0,0.3,282.1,12.5,8,13.0,Normal,False,Bonne,Simulation DW
344,13,5,10.4,5.4,0.4,58.1,0.0,9.6,230.6,29.8,11,22.9,Normal,False,Excellente,Simulation DW
344,14,5,14.3,9.3,4.3,40.2,4.0,1.1,444.4,49.7,7,26.9,Modéré,False,Excellente,Simulation DW
344,15,5,13.8,8.8,3.8,45.6,0.0,5.5,311.2,41.0,11,27.4,Modéré,False,Excellente,Simulation DW
345,1,1,12.9,7.9,2.9,47.3,0.0,32.5,280.8,23.4,6,15.4,Normal,False,Excellente,Simulation DW
345,2,1,12.4,7.4,2.4,28.2,0.0,2.2,353.9,31.2,8,20.5,Normal,False,Excellente,Simulation DW
345,3,1,15.6,10.6,5.6,11.7,0.0,24.1,207.2,35.0,10,24.0,Normal,False,Excellente,Simulation DW
345,4,2,16.7,11.7,6.7,32.4,3.2,12.3,465.7,41.9,10,26.8,Modéré,False,Excellente,Simulation DW
345,5,2,14.4,9.4,4.4,60.9,0.0,2.9,200.4,12.4,3,8.0,Normal,False,Excellente,Simulation DW
345,6,2,11.8,6.8,1.8,56.7,8.1,0.6,387.0,23.9,12,21.6,Normal,False,Excellente,Simulation DW
345,7,3,11.4,6.4,1.4,20.7,0.0,9.3,415.5,32.6,9,22.0,Normal,False,Bonne,Simulation DW
345,8,3,10.7,5.7,0.7,36.8,0.0,1.8,419.1,58.9,6,29.6,Modéré,False,Excellente,Simulation DW
345,9,3,11.4,6.4,1.4,68.8,0.0,6.4,490.7,34.4,5,18.8,Normal,False,Excellente,Simulation DW
345,10,4,4.8,-0.2,-5.2,59.1,0.0,6.1,189.4,11.5,10,14.6,Normal,False,Moyenne,Simulation DW
345,11,4,13.0,8.0,3.0,29.3,4.5,27.8,463.0,44.0,7,24.6,Normal,False,Excellente,Simulation DW
345,12,4,8.4,3.4,-1.6,50.1,0.0,2.5,425.8,5.0,8,10.0,Normal,False,Excellente,Simulation DW
345,13,5,10.4,5.4,0.4,45.2,0.0,15.6,117.5,1.4,7,7.5,Normal,False,Bonne,Simulation DW
345,14,5,11.7,6.7,1.7,83.4,15.1,6.4,336.1,31.4,5,17.6,Normal,False,Excellente,Simulation DW
345,15,5,13.9,8.9,3.9,57.6,0.0,17.4,437.6,2.4,6,6.9,Normal,False,Bonne,Simulation DW
346,1,1,9.2,4.2,-0.8,47.7,0.0,33.9,339.2,42.0,7,23.8,Normal,False,Excellente,Simulation DW
346,2,1,10.8,5.8,0.8,50.4,0.0,12.2,238.2,38.2,7,22.3,Normal,False,Bonne,Simulation DW
346,3,1,7.4,2.4,-2.6,40.4,0.0,13.5,339.8,45.6,8,26.2,Modéré,False,Excellente,Simulation DW
346,4,2,9.5,4.5,-0.5,43.5,0.0,6.2,111.7,30.0,10,22.0,Normal,False,Excellente,Simulation DW
346,5,2,17.1,12.1,7.1,56.1,37.1,9.1,472.2,21.7,7,15.7,Normal,False,Excellente,Simulation DW
346,6,2,8.2,3.2,-1.8,47.4,26.2,17.4,238.8,15.3,5,11.1,Normal,False,Bonne,Simulation DW
346,7,3,12.6,7.6,2.6,34.8,0.0,23.3,102.4,41.6,8,24.7,Normal,False,Bonne,Simulation DW
346,8,3,11.6,6.6,1.6,13.9,0.0,0.8,303.1,43.3,4,21.3,Normal,False,Excellente,Simulation DW
346,9,3,12.8,7.8,2.8,52.1,0.0,7.0,182.1,36.3,8,22.5,Normal,False,Bonne,Simulation DW
346,10,4,1.0,-4.0,-9.0,80.9,0.0,1.3,342.2,19.3,6,13.7,Normal,False,Bonne,Simulation DW
